segment,step,year,lat_change,lon_change
109,44,2065,0.0004753695972858907,0.0001705193177201636
109,45,2066,0.00047545536515514186,0.00017053370882536
109,46,2067,0.00047540088431219374,0.00017050572731136526
109,47,2068,0.0004752735359545568,0.00017049346102737672
109,48,2069,0.000475353952626989,0.00017051429105663374
109,49,2070,0.00047539065638346756,0.00017052324167821098
109,50,2071,0.0004755655526018643,0.00017056848103891298
109,51,2072,0.00047547712715001467,0.00017052494450808808
109,52,2073,0.00047542640711739637,0.00017048072577097173
109,53,2074,0.00047536298535888477,0.00017050164943555046
109,54,2075,0.00047548022237720033,0.00017054581969944138
109,55,2076,0.00047556643572832513,0.00017066031956858296
109,56,2077,0.0004756325458821209,0.00017065726838438877
109,57,2078,0.0004754950958805182,0.0001706300522954507
109,58,2079,0.00047555201837568006,0.00017067540919413204
109,59,2080,0.00047555715602953796,0.000170632300026341
109,60,2081,0.0004756751454664254,0.00017068009111653737
109,61,2082,0.0004757402350392681,0.00017068217783844375
109,62,2083,0.00047586245820596673,0.00017069389458868045
109,63,2084,0.00047580814534242677,0.00017072761920644552
109,64,2085,0.0004757824029830715,0.00017073586451488154
109,65,2086,0.0004756418358446979,0.00017066520506148208
109,66,2087,0.0004757598753784009,0.00017070796342011363
109,67,2088,0.0004755980282915573,0.00017071346110242303
109,68,2089,0.00047593392175926397,0.00017070912008421146
109,69,2090,0.0004759557548723592,0.00017073849170401445
109,70,2091,0.0004760592989150325,0.00017069900414412587
109,71,2092,0.00047623000492791334,0.00017074034732900145
109,72,2093,0.00047625048378563406,0.00017074715083253977
109,73,2094,0.00047631235929657123,0.00017078216139054803
109,74,2095,0.00047644314156869427,0.000170815298744742
109,75,2096,0.00047634252274164623,0.0001708015305155186
110,2,2023,0.00046954439859092645,0.00016998489670072559
110,3,2024,0.0004730017620140359,0.00016991124775245225
110,4,2025,0.00047326596376251473,0.00016988317773325434
110,5,2026,0.0004733497975379919,0.00016987094875275943
110,6,2027,0.0004733522146906921,0.0001699017173706352
110,7,2028,0.00047339408507340863,0.00016994006740844725
110,8,2029,0.0004735987364128391,0.00016991864117699151
110,9,2030,0.00047348346301490096,0.00016995122760476988
110,10,2031,0.0004738573454048378,0.00016995975857980739
110,11,2032,0.00047384351502444133,0.00016997046549249717
110,12,2033,0.00047385187653503635,0.00016995974512212797
110,13,2034,0.00047403831558057163,0.00016997117749895096
110,14,2035,0.00047428237236601944,0.00016997782081773494
110,15,2036,0.00047413607738278074,0.0001700477890977936
110,16,2037,0.0004741175130753561,0.00017003601669784985
110,17,2038,0.0004739335049173121,0.0001700607985668512
110,18,2039,0.00047405587469384614,0.00017004665076569836
110,19,2040,0.0004743020530462161,0.00016998462935191583
110,20,2041,0.0004742710872882583,0.0001699867425628554
110,21,2042,0.0004741475190712663,0.00017000540047718005
110,22,2043,0.0004741074585652427,0.00017004604411852142
110,23,2044,0.0004741601162834286,0.00017003996839548563
110,24,2045,0.00047420289865129917,0.00017011191170013262
110,25,2046,0.0004743696774767159,0.00017014907203360963
110,26,2047,0.0004744370597506986,0.00017014803654546995
110,27,2048,0.0004741471978704226,0.0001701983347714986
110,28,2049,0.0004741709643987235,0.0001701393603497081
110,29,2050,0.00047419206475041165,0.00017015538733744506
110,30,2051,0.0004742900800778216,0.00017017715231304464
110,31,2052,0.00047446138017193107,0.00017014204586018877
110,32,2053,0.000474553337014072,0.00017015133647646508
110,33,2054,0.00047454344180408725,0.00017021542453221628
110,34,2055,0.00047454138193714357,0.00017021473647105267
110,35,2056,0.0004745636781890994,0.00017023984293018657
110,36,2057,0.0004745566455177652,0.00017023409539262957
110,37,2058,0.000474488812884033,0.0001702110942858326
110,38,2059,0.00047452480473708647,0.0001701941640988025
110,39,2060,0.000474354667769461,0.00017019786642435974
110,40,2061,0.0004743331341749979,0.00017032053553123205
110,41,2062,0.0004743815945893459,0.00017028108312899803
110,42,2063,0.00047447834269576106,0.00017025138156157027
110,43,2064,0.00047452258177926865,0.00017026947514864332
110,44,2065,0.00047469591123672217,0.00017031224464858497
110,45,2066,0.0004746520258187559,0.00017039377293315283
110,46,2067,0.00047477913095761437,0.00017032984811748975
110,47,2068,0.0004746902393897301,0.0001703222951476846
110,48,2069,0.00047486165274079895,0.0001703398008601198
110,49,2070,0.00047484002497455435,0.00017039763103809946
110,50,2071,0.0004748100979661274,0.00017036994503882852
110,51,2072,0.0004746162217976746,0.00017039085103931484
110,52,2073,0.0004747282696939692,0.00017040069641893751
110,53,2074,0.0004748805884382534,0.00017038123161228214
110,54,2075,0.0004751754617089432,0.00017035973705503693
110,55,2076,0.0004753281456117975,0.00017036237235856788
110,56,2077,0.0004753946935132092,0.00017043472261946135
110,57,2078,0.00047523519828374106,0.0001704278407999027
110,58,2079,0.00047522414403999846,0.00017046742235038437
110,59,2080,0.00047548876724690103,0.00017045498908885293
110,60,2081,0.000475402995082419,0.0001704314929895645
110,61,2082,0.0004754322222986218,0.00017049048597073124
110,62,2083,0.0004752419998723667,0.0001704852940491719
110,63,2084,0.0004752288445395436,0.0001705043385271665
110,64,2085,0.0004752993502421532,0.00017045095721357484
110,65,2086,0.0004754237342865508,0.0001704381668048427
110,66,2087,0.0004753901832295071,0.0001705118850168219
110,67,2088,0.00047523180714037494,0.00017052639050518792
110,68,2089,0.00047536903739242575,0.0001706119477660195
110,69,2090,0.0004754578689585287,0.00017060057622586555
110,70,2091,0.000475388764012763,0.00017063376097326
110,71,2092,0.00047569493491295134,0.00017062799277312024
110,72,2093,0.0004756879415666049,0.00017068041033496684
110,73,2094,0.00047569348438258885,0.000170701851686772
110,74,2095,0.0004756418323417222,0.00017065334796484422
110,75,2096,0.00047564953478484995,0.00017066275829336064
111,2,2023,0.0004698097823236935,0.00017065198346699617
111,3,2024,0.0004736316729001544,0.00017032540213790526
111,4,2025,0.0004738894292728446,0.00017015424312205596
111,5,2026,0.00047401304293615,0.0001700680997771542
111,6,2027,0.0004739663325068477,0.00017005347872611765
111,7,2028,0.00047394772274245156,0.00017009680423996087
111,8,2029,0.00047387332502069057,0.00017008684348240877
111,9,2030,0.000473870745189231,0.00017001319658049852
111,10,2031,0.0004739829128901363,0.00016997146717301348
111,11,2032,0.00047389326758917605,0.00017001479528744312
111,12,2033,0.000473868978307479,0.0001700391711096927
111,13,2034,0.0004740117996924198,0.00017010445112930483
111,14,2035,0.0004741035017943318,0.00017006519760798255
111,15,2036,0.0004741675709958315,0.00017005589458563009
111,16,2037,0.00047425447210613925,0.00017012760280010752
111,17,2038,0.00047413140534047216,0.00017010511081139157
111,18,2039,0.0004740809600818352,0.00017016968455152437
111,19,2040,0.0004742256829750602,0.00017008303919396894
111,20,2041,0.00047425483405660884,0.00017011342914940997
111,21,2042,0.00047424206524837587,0.00017010921851579042
111,22,2043,0.0004743246729113082,0.0001701353264138561
111,23,2044,0.000474336424328925,0.00017012009543293516
111,24,2045,0.00047425997028582856,0.00017017119863282915
111,25,2046,0.00047419852817043306,0.00017016608317987902
111,26,2047,0.000474214549264218,0.00017017758517567927
111,27,2048,0.00047432828937132854,0.0001702056678709596
111,28,2049,0.0004744123025162139,0.0001702463717521141
111,29,2050,0.00047437730795962807,0.0001702208428753238
111,30,2051,0.00047445633089182593,0.00017022294960611362
111,31,2052,0.00047429695094436397,0.00017018965790782659
111,32,2053,0.00047457260157202086,0.00017021132764227787
111,33,2054,0.0004744671101093445,0.00017025286014415997
111,34,2055,0.0004746096069396799,0.00017031907130160562
111,35,2056,0.0004746891430933431,0.00017031872023665073
111,36,2057,0.0004746760189284771,0.00017030644879412193
111,37,2058,0.00047475555068388076,0.00017026908486172943
111,38,2059,0.0004750280571528265,0.0001703043272556215
111,39,2060,0.0004749568420656658,0.00017038802101865258
111,40,2061,0.0004748960502496402,0.0001703939717145886
111,41,2062,0.0004747124187893803,0.00017038455823126242
111,42,2063,0.000474697063843621,0.0001704071966344145
111,43,2064,0.00047455729103873523,0.00017043465700794513
111,44,2065,0.00047479130583383267,0.00017046715532842427
111,45,2066,0.00047474805426261923,0.00017049156636517182
111,46,2067,0.00047485334208730023,0.00017043356432111523
111,47,2068,0.0004748913385732578,0.00017043771812552677
111,48,2069,0.00047484108002748826,0.00017044145847933123
111,49,2070,0.0004750452367119351,0.00017038913854605653
111,50,2071,0.0004749943741870766,0.000170412146843546
111,51,2072,0.0004749997742194978,0.00017050003005181225
111,52,2073,0.0004748713811544292,0.00017056180882946137
111,53,2074,0.00047476323755546446,0.00017060416274716772
111,54,2075,0.00047490323131782475,0.00017058927232938004
111,55,2076,0.00047516229896160667,0.0001705221774415122
111,56,2077,0.00047521684111373474,0.00017055023370460276
111,57,2078,0.000475332262006134,0.00017059837675503786
111,58,2079,0.00047528801085761074,0.00017057271702469734
111,59,2080,0.00047528554454601135,0.00017062107762910728
111,60,2081,0.00047531317266802375,0.0001705938621086034
111,61,2082,0.0004750993129505332,0.00017060758023035305
111,62,2083,0.00047524259890963094,0.00017065964409823664
111,63,2084,0.00047524361910333823,0.00017068436629585904
111,64,2085,0.0004752113935992952,0.00017070576105027158
111,65,2086,0.00047526471304237816,0.0001706740583813371
111,66,2087,0.00047526755552596,0.0001706868443420717
111,67,2088,0.0004752489741832733,0.00017069275240544357
111,68,2089,0.00047540407276613905,0.00017066015391264955
111,69,2090,0.0004753875900860294,0.00017067089456190843
111,70,2091,0.00047541957762220477,0.00017072656014249787
111,71,2092,0.0004755239974763015,0.0001707685274823234
111,72,2093,0.0004754530853858796,0.0001707958699057599
111,73,2094,0.00047543333974076063,0.00017079667846076063
111,74,2095,0.00047557302782053057,0.00017077994132819185
111,75,2096,0.00047562012279911414,0.00017075294231005955
112,2,2023,0.00033938959001389435,0.00017385429897842641
112,3,2024,0.00044788653249128174,0.00017059600513391615
112,4,2025,0.0004662612708372649,0.00017037631293703726
112,5,2026,0.00047102747734584227,0.0001704154180686146
112,6,2027,0.00047284984469442293,0.00017047521407675958
112,7,2028,0.0004734057806246028,0.0001704600835665815
112,8,2029,0.00047355654447756024,0.00017052181924270826
112,9,2030,0.0004735685074592766,0.00017049863672013998
112,10,2031,0.00047384583150744675,0.00017048032503907962
112,11,2032,0.0004738936766948143,0.00017055746376115621
112,12,2033,0.0004739990476814171,0.00017051025912451223
112,13,2034,0.00047392273497592896,0.00017055129124798896
112,14,2035,0.00047392586885663945,0.00017058069281006283
112,15,2036,0.0004738883913297798,0.00017059100183303144
112,16,2037,0.00047406572616637277,0.00017054228523250003
112,17,2038,0.00047387749608063245,0.00017059786610218453
112,18,2039,0.0004739224850567325,0.00017059803856511735
112,19,2040,0.0004739136396274546,0.00017062080694074666
112,20,2041,0.00047395397411875706,0.00017064363562724338
112,21,2042,0.00047390830242122206,0.00017053934730881792
112,22,2043,0.0004740283069253337,0.0001706164710384428
112,23,2044,0.00047421107457878975,0.00017066707147250781
112,24,2045,0.00047437944273553967,0.00017066607226468022
112,25,2046,0.0004743293449571695,0.00017068464006797512
112,26,2047,0.000474390837101879,0.00017070329421642327
112,27,2048,0.00047418763645978856,0.00017067093308753556
112,28,2049,0.0004742076833750275,0.00017066048705771664
112,29,2050,0.00047432488478094115,0.00017068877457404596
112,30,2051,0.0004742961068195939,0.00017071999104700808
112,31,2052,0.0004744788783348497,0.00017074155213947506
112,32,2053,0.00047447101709607864,0.00017081358475934394
112,33,2054,0.0004743175155930146,0.00017081139463925865
112,34,2055,0.0004745057570723077,0.00017077372947937874
112,35,2056,0.0004746941675044525,0.00017086709357272412
112,36,2057,0.00047463742124520536,0.00017085820857687395
112,37,2058,0.00047472545697857527,0.0001708669407491925
112,38,2059,0.00047462345881044143,0.00017077583535751728
112,39,2060,0.00047451760845262925,0.0001707358136258108
112,40,2061,0.00047438559728618657,0.00017078718211394062
112,41,2062,0.00047463108506207163,0.0001707958405035015
112,42,2063,0.0004746833078961288,0.0001708496103702828
112,43,2064,0.00047472243366186717,0.00017091432754057223
112,44,2065,0.0004747139017915458,0.0001709750336686966
112,45,2066,0.0004745719444834151,0.00017092322234191215
112,46,2067,0.00047477069589874077,0.0001709467832000655
112,47,2068,0.0004750189378768255,0.00017096177674602586
112,48,2069,0.000474809848604707,0.00017095035842373818
112,49,2070,0.0004748496419217929,0.00017100755982824012
112,50,2071,0.0004747143170078516,0.00017096434606855837
112,51,2072,0.00047474464442487374,0.0001709181911877522
112,52,2073,0.0004747805707445707,0.00017098806226556462
112,53,2074,0.0004748664806335512,0.0001710028177797085
112,54,2075,0.0004748790869086861,0.00017103419733643932
112,55,2076,0.00047491725127457585,0.00017105916160176093
112,56,2077,0.00047496001715430225,0.00017101059512469874
112,57,2078,0.0004749756431294827,0.00017104193577210935
112,58,2079,0.0004750378860975957,0.00017113851625083498
112,59,2080,0.00047522320915760474,0.00017110627960903457
112,60,2081,0.00047530049675259534,0.00017114248888105976
112,61,2082,0.00047515370547301927,0.0001711297730082606
112,62,2083,0.000475131022017905,0.00017117725842297205
112,63,2084,0.00047511798359067825,0.0001712244778815375
112,64,2085,0.00047511167588254466,0.00017120984531970862
112,65,2086,0.0004752615653202952,0.00017116649748061263
112,66,2087,0.00047531645404674805,0.0001711456901176689
112,67,2088,0.00047537677876619,0.00017120142062765353
112,68,2089,0.000475408939301758,0.00017119323200631698
112,69,2090,0.000475443875178172,0.00017124406986113172
112,70,2091,0.00047567344524424016,0.00017128523735721046
112,71,2092,0.0004758223216363433,0.00017121895041327662
112,72,2093,0.00047567072660115173,0.00017127970606622966
112,73,2094,0.0004757085053306298,0.0001713108748333525
112,74,2095,0.00047546522731067853,0.00017136830415154236
112,75,2096,0.0004753966585937519,0.00017134208056290845
113,2,2023,0.0001592274908688296,0.0001719680545875235
113,3,2024,0.00038077046534112924,0.00016967932548084264
113,4,2025,0.00044380477172367705,0.000169345566746415
113,5,2026,0.00046208736123531935,0.00016960421881151433
113,6,2027,0.00046812402847962176,0.0001698681208921471
113,7,2028,0.00047059374567837153,0.00017007646991373804
113,8,2029,0.00047172392823213727,0.00017018537056401328
113,9,2030,0.0004729573210511262,0.00017028156668175143
113,10,2031,0.0004732631784705177,0.00017038286614479148
113,11,2032,0.0004735654086935881,0.00017041075570034536
113,12,2033,0.00047364592586518484,0.0001704707710104003
113,13,2034,0.00047375377964087306,0.0001705371596472105
113,14,2035,0.0004738356784130815,0.00017058478968579038
113,15,2036,0.00047388084657029594,0.00017068933027530875
113,16,2037,0.0004737567420143307,0.00017065919267622576
113,17,2038,0.00047407370140462035,0.00017063082080426284
113,18,2039,0.00047403923183964025,0.00017066864609205368
113,19,2040,0.00047405931183774896,0.00017068223502292312
113,20,2041,0.00047390083976139863,0.00017069301323147101
113,21,2042,0.00047400097884775505,0.00017076456337861146
113,22,2043,0.000473988387749813,0.0001707650441886699
113,23,2044,0.0004742846043406246,0.0001708073056363446
113,24,2045,0.00047418876864924187,0.00017083752321411794
113,25,2046,0.00047405798986233094,0.0001708310522587908
113,26,2047,0.00047419869477494103,0.00017085523970195027
113,27,2048,0.0004742980649581341,0.00017086330758786517
113,28,2049,0.0004743359545749115,0.00017089188570196256
113,29,2050,0.0004746850094008437,0.00017088229239448083
113,30,2051,0.00047466077607793977,0.00017080808825653548
113,31,2052,0.00047458538119116156,0.00017082635721976658
113,32,2053,0.0004746060358122861,0.00017090461376767507
113,33,2054,0.0004747583736381955,0.00017096452937437334
113,34,2055,0.00047472361745803937,0.00017097977881519455
113,35,2056,0.00047507900869092623,0.00017092837606469402
113,36,2057,0.0004749258688327984,0.00017093632507680923
113,37,2058,0.00047486835595478283,0.00017093102091791934
113,38,2059,0.0004749613963284105,0.00017096617500556022
113,39,2060,0.0004750866965892442,0.00017097680780864266
113,40,2061,0.0004751274348819834,0.000171013665081432
113,41,2062,0.00047539346236646907,0.00017096918837467
113,42,2063,0.00047535548316801624,0.00017100359892197048
113,43,2064,0.00047505789396140585,0.00017105837089559373
113,44,2065,0.0004749427180179566,0.0001710855242578191
113,45,2066,0.00047501903433300185,0.00017107922501224948
113,46,2067,0.000475053430974981,0.00017106163534208463
113,47,2068,0.00047490798131377687,0.00017107523434845007
113,48,2069,0.0004750837513007866,0.00017103282496577776
113,49,2070,0.00047515953957244506,0.000171070783437699
113,50,2071,0.0004752753969583523,0.00017115301010051098
113,51,2072,0.00047530355329783447,0.00017116340133327412
113,52,2073,0.0004754050616568861,0.00017123549554298734
113,53,2074,0.0004754446451613603,0.00017122377082046114
113,54,2075,0.000475533500889469,0.00017123621739756345
113,55,2076,0.00047541872437051325,0.00017120277772164627
113,56,2077,0.00047527865048380136,0.0001712391417498793
113,57,2078,0.0004753907204140262,0.0001712581439363703
113,58,2079,0.0004752927852997857,0.00017126735787087455
113,59,2080,0.0004753081387036673,0.00017126433611736047
113,60,2081,0.0004754639489412682,0.00017129569509677367
113,61,2082,0.00047542900584574,0.00017125589737077007
113,62,2083,0.00047547867421826595,0.00017133106867106562
113,63,2084,0.00047548898261950967,0.00017132295994315427
113,64,2085,0.000475549564480815,0.00017132892668314526
113,65,2086,0.0004755641411335887,0.0001713585801468298
113,66,2087,0.00047574398172400834,0.00017133406198865941
113,67,2088,0.00047574259523841533,0.0001713149966775518
113,68,2089,0.0004758027006488419,0.00017136902387449027
113,69,2090,0.00047559449533451925,0.00017140886637889707
113,70,2091,0.0004756836812411791,0.00017144918243161555
113,71,2092,0.0004758986457034098,0.0001715059625126969
113,72,2093,0.00047584989154003665,0.0001715067890870614
113,73,2094,0.0004759837734908956,0.0001714481388717104
113,74,2095,0.00047604888428054437,0.0001714844442943786
113,75,2096,0.00047599017177901715,0.00017146932854927854
114,2,2023,0.000604540639976392,0.00015059082420521008
114,3,2024,0.00010065763279243356,0.00020022555310106327
114,4,2025,0.00025809318635339196,0.0001886451957062718
114,5,2026,0.00037330769645294026,0.00017676196640081798
114,6,2027,0.00041500612618960986,0.00017338936389421633
114,7,2028,0.0004365896809126468,0.00017199194626016379
114,8,2029,0.00044880454486673216,0.00017131565955708083
114,9,2030,0.0004559025037949027,0.00017104040475146576
114,10,2031,0.00046143677956322904,0.0001708182902717681
114,11,2032,0.00046526926055889817,0.00017071753566710868
114,12,2033,0.0004673545823052905,0.0001707414368041782
114,13,2034,0.0004685703908187122,0.0001708362273120656
114,14,2035,0.0004697137861242595,0.00017091482463627017
114,15,2036,0.00047070593764786395,0.00017094811585138814
114,16,2037,0.00047133657877296287,0.00017099376172780012
114,17,2038,0.00047231802342295737,0.00017098673315274482
114,18,2039,0.0004725302105583751,0.00017100609984765924
114,19,2040,0.00047272165036105207,0.00017104343629625873
114,20,2041,0.000472994862093401,0.0001710633246858606
114,21,2042,0.00047324339577414776,0.0001711232575161148
114,22,2043,0.00047352266484779193,0.00017116786210635837
114,23,2044,0.0004735049258925983,0.00017115768642383955
114,24,2045,0.00047380031522692434,0.00017121809707987268
114,25,2046,0.0004738283582668146,0.00017126467081141072
114,26,2047,0.00047405227621766244,0.00017129851842412336
114,27,2048,0.00047383280319834853,0.00017136977479026427
114,28,2049,0.000473740817291457,0.00017135777321186652
114,29,2050,0.0004739179257811088,0.00017138372963643178
114,30,2051,0.00047396652107067894,0.00017140819778660443
114,31,2052,0.00047397508225444085,0.00017142599605790565
114,32,2053,0.00047405411821088705,0.00017134670176233158
114,33,2054,0.0004740558312583687,0.00017142603277875423
114,34,2055,0.00047414940029000263,0.000171431978216674
114,35,2056,0.00047432921155632357,0.00017149395549154178
114,36,2057,0.0004745574868145752,0.0001714964728165569
114,37,2058,0.00047445022517678126,0.0001714814639370843
114,38,2059,0.00047469526974097676,0.00017154133951180484
114,39,2060,0.0004746563042381524,0.00017155575342542306
114,40,2061,0.0004745532536247765,0.0001715661253598455
114,41,2062,0.0004744657945288111,0.00017161802765031098
114,42,2063,0.0004744679824426612,0.00017158948901396798
114,43,2064,0.0004747857139868472,0.00017157766841080502
114,44,2065,0.0004750896267431415,0.0001716142877086213
114,45,2066,0.0004749695942116716,0.0001716219321394874
114,46,2067,0.00047486970205667944,0.0001716731653118586
114,47,2068,0.0004748519231583259,0.00017163043138168632
114,48,2069,0.0004750098266796954,0.00017165365285620737
114,49,2070,0.00047509118523336724,0.00017167770542414473
114,50,2071,0.00047510501526204507,0.0001716122863797409
114,51,2072,0.00047494312416063167,0.0001716658624104639
114,52,2073,0.00047487938917356587,0.000171623604501292
114,53,2074,0.00047495880058079365,0.00017163988654544937
114,54,2075,0.0004749112487836271,0.0001716796220989636
114,55,2076,0.0004751040535566631,0.00017173358838817876
114,56,2077,0.0004752678617165884,0.0001717729275299007
114,57,2078,0.00047526740300085635,0.00017171089984913124
114,58,2079,0.0004751825975475299,0.0001717360694897252
114,59,2080,0.00047517644568628725,0.00017177862277151235
114,60,2081,0.00047524951923705316,0.0001717909766938419
114,61,2082,0.000475249495067942,0.0001718259808995981
114,62,2083,0.0004752776192127328,0.00017179002689715617
114,63,2084,0.00047537852877610476,0.00017184571180450803
114,64,2085,0.00047540453517314063,0.00017189013976803835
114,65,2086,0.00047522249159115404,0.00017192526566134347
114,66,2087,0.0004750845364682732,0.0001719108658875257
114,67,2088,0.00047513947559707503,0.00017189383461868601
114,68,2089,0.0004753367950485199,0.00017188558081215888
114,69,2090,0.00047548287613707885,0.00017186017414871912
114,70,2091,0.0004755369610123239,0.0001719143479590457
114,71,2092,0.0004755444543178555,0.00017188402382828372
114,72,2093,0.00047546200735837374,0.00017188862393879845
114,73,2094,0.00047556738647358543,0.0001719419069416972
114,74,2095,0.0004757894914462213,0.00017198152585251592
114,75,2096,0.00047591419002301905,0.0001720100022026827
115,2,2023,0.0004729970337926659,0.00017067629246980687
115,3,2024,0.00047309535047901363,0.00017069487081755597
115,4,2025,0.00047323254390718716,0.00017069075839515335
115,5,2026,0.0004733878291922622,0.00017067313081042812
115,6,2027,0.0004733758650559139,0.0001706910704371012
115,7,2028,0.0004733087169910277,0.00017076244483860137
115,8,2029,0.00047338658414730617,0.00017071145389024878
115,9,2030,0.00047346984723617425,0.00017078815874072006
115,10,2031,0.00047354260968646145,0.0001708315234481006
115,11,2032,0.00047377368363754613,0.000170797484116747
115,12,2033,0.0004737350434638188,0.00017080270187364022
115,13,2034,0.0004736881979710006,0.00017077228716289028
115,14,2035,0.00047367230762773715,0.00017076244786551342
115,15,2036,0.0004735029467255458,0.00017077385911079546
115,16,2037,0.000473346670958108,0.00017082927638512047
115,17,2038,0.0004732823658493146,0.000170862315968634
115,18,2039,0.00047378294420497014,0.0001708887208451415
115,19,2040,0.0004737708652875483,0.00017095356456309219
115,20,2041,0.0004736984967586011,0.00017097507191010664
115,21,2042,0.00047375983762520946,0.00017097560140655332
115,22,2043,0.00047395351629830884,0.0001709475200897259
115,23,2044,0.00047396255145670807,0.00017088001487763904
115,24,2045,0.0004741396144218868,0.00017087427569606461
115,25,2046,0.00047407924589393247,0.0001709557965341446
115,26,2047,0.00047408461656672785,0.00017094765833292058
115,27,2048,0.0004736435556118579,0.00017093663126388492
115,28,2049,0.0004737932799443456,0.00017094160172348438
115,29,2050,0.0004737256808375889,0.000170981832468442
115,30,2051,0.0004739547963623636,0.00017106516501996794
115,31,2052,0.0004739532685604786,0.00017104652559396527
115,32,2053,0.0004740440859087869,0.0001710702839119449
115,33,2054,0.0004740243776666375,0.00017102545571390237
115,34,2055,0.00047421305744066444,0.00017108031538271007
115,35,2056,0.00047424512502303173,0.0001710790781714877
115,36,2057,0.0004744424184792706,0.00017105784468185448
115,37,2058,0.00047427091513085884,0.00017111261516333798
115,38,2059,0.0004740766620372483,0.00017112043903466656
115,39,2060,0.00047409745357995803,0.00017113666814339012
115,40,2061,0.0004741264308094628,0.00017112322737489194
115,41,2062,0.0004741715346874287,0.00017110322789903876
115,42,2063,0.0004743428222546697,0.00017109080113186792
115,43,2064,0.00047440066166970496,0.00017109678859128508
115,44,2065,0.0004744815209747344,0.0001711512994830855
115,45,2066,0.00047452105550860324,0.00017116669123140582
115,46,2067,0.00047449898337958984,0.00017119370031082326
115,47,2068,0.0004745257269185288,0.00017119552515509895
115,48,2069,0.0004745808964941034,0.00017121365503669495
115,49,2070,0.0004746004915539004,0.00017117986330106305
115,50,2071,0.0004744234998632635,0.0001712125956885302
115,51,2072,0.00047438412599376534,0.000171227647683736
115,52,2073,0.00047447299741776305,0.0001711945224798228
115,53,2074,0.0004744037567618875,0.00017122158510574081
115,54,2075,0.00047443782508693744,0.0001712360431582738
115,55,2076,0.0004746716410188867,0.00017130590886438313
115,56,2077,0.00047458130967825696,0.00017131231609823772
115,57,2078,0.0004746705870850576,0.00017132071839398577
115,58,2079,0.00047469986724024693,0.00017133400878321936
115,59,2080,0.00047470118814629814,0.00017134742661539804
115,60,2081,0.00047463882793508105,0.0001713549840332007
115,61,2082,0.00047490374136316404,0.00017135491290787286
115,62,2083,0.00047476281428160405,0.00017135463721729138
115,63,2084,0.0004747929660986472,0.00017137921362575526
115,64,2085,0.0004748447021434288,0.00017137220075369441
115,65,2086,0.00047484427819100006,0.0001714006358071174
115,66,2087,0.0004748547103829992,0.00017144791893031197
115,67,2088,0.00047529163217063797,0.00017144563734916574
115,68,2089,0.00047522944370470555,0.00017147413272766698
115,69,2090,0.00047520624779906484,0.00017149492163071045
115,70,2091,0.0004750747037896019,0.0001715226053704555
115,71,2092,0.0004749695521013564,0.00017151478481025606
115,72,2093,0.0004750442861016779,0.00017148176951309324
115,73,2094,0.00047514235848922226,0.0001714905173741954
115,74,2095,0.0004751698728320264,0.00017151030448303572
115,75,2096,0.00047512489739531816,0.00017158398195249447
116,2,2023,0.00046665506307874693,0.00017344518148831867
116,3,2024,0.0004718245369303986,0.00017151089060973845
116,4,2025,0.0004723206359180665,0.00017116783493520416
116,5,2026,0.0004726819711997621,0.0001710096451716936
116,6,2027,0.000472749100655534,0.0001709418466191437
116,7,2028,0.0004730032543456275,0.00017089795184688228
116,8,2029,0.0004731757290912242,0.00017084066344352777
116,9,2030,0.00047328740721397367,0.0001708848047741185
116,10,2031,0.0004732340661099954,0.00017087637954205093
116,11,2032,0.0004734654870333088,0.0001708742213821779
116,12,2033,0.00047343794838994313,0.00017092055649925442
116,13,2034,0.00047342878698941604,0.00017088488080219122
116,14,2035,0.0004736031958394449,0.00017092729186174438
116,15,2036,0.0004737203264397749,0.00017096737532540374
116,16,2037,0.0004738757164162166,0.0001709927351356555
116,17,2038,0.0004738075213346349,0.0001710064234288211
116,18,2039,0.0004737881990131143,0.00017098425698236497
116,19,2040,0.00047353121432180956,0.0001709692436691057
116,20,2041,0.0004736454500609,0.00017093616465047035
116,21,2042,0.00047366255470748797,0.0001710036836470863
116,22,2043,0.000473709881848805,0.0001710618099224348
116,23,2044,0.00047374083051821003,0.00017099535079978523
116,24,2045,0.0004736493010426557,0.00017099099061113066
116,25,2046,0.000473708686275387,0.00017097546118804985
116,26,2047,0.0004740714603137519,0.00017093007409130223
116,27,2048,0.0004742003007933704,0.00017101519424045364
116,28,2049,0.0004742125201637748,0.00017107496428536706
116,29,2050,0.00047425568125802897,0.00017105582162457722
116,30,2051,0.0004740961176104008,0.00017109797489922585
116,31,2052,0.0004741581546703344,0.00017113347330166562
116,32,2053,0.00047425836018177847,0.00017116122475613338
116,33,2054,0.00047410491548660616,0.0001711838915809949
116,34,2055,0.0004740571093080348,0.00017122792185375602
116,35,2056,0.0004739979003751671,0.0001712597933192228
116,36,2057,0.00047396954008505077,0.0001712396576607489
116,37,2058,0.00047391163594667773,0.00017122032727456826
116,38,2059,0.00047410024775018655,0.00017118198628907066
116,39,2060,0.0004743326246732238,0.00017123507412009076
116,40,2061,0.0004742995865036903,0.00017127298436037108
116,41,2062,0.0004743597724399251,0.00017124169144722146
116,42,2063,0.000474180939011859,0.0001712784362553066
116,43,2064,0.00047418558216349993,0.00017127242543324428
116,44,2065,0.00047438771380114986,0.00017126263759337235
